text,source,source_lan,source_label,google_trans_en,source_dataset
帅长英知道丈夫是心疼他们，对此她并不埋怨，也十分理解，只是更早了一些起床，更晚了一些睡觉。,corevalue,cz,care,"Shuai Changying knew that her husband felt sorry for them, so she didn't complain about it and understood it very well. She just got up earlier and went to bed later.",BM_CV
民警李帮俞某买了回家的火车票并将其送上车。,corevalue,cz,care,Police officer Li helped Yu buy a train ticket home and put him on the train.,BM_CV
聂国松闻声飞奔到桥头，毫不犹豫地纵身跳下桥去游向落水小孩,corevalue,cz,care,"Nie Guosong heard the sound and ran to the bridge. Without hesitation, he jumped off the bridge and swam to the child who fell into the water.",BM_CV
六旬男子张在乘坐公交车时因买票问题与公交车司机发生口角，一气之下竟然用脚踹司机的手臂,corevalue,cz,care,"Zhang, a man in his sixties, had an argument with the bus driver over buying a ticket while riding a bus. In anger, he kicked the driver on the arm.",BM_CV
宽甸县一中开设了衣恋阳光班，号召爱心团体和人士通过众筹的方式对贫困学生进行帮助。,corevalue,cz,care,"Kuandian County No. 1 Middle School opened the Yilian Sunshine Class, calling on caring groups and individuals to help poor students through crowdfunding.",BM_CV
下车前，苏珊特地跑到孩子的车厢，看着孩子依然平稳地呼吸，她才放心地下车。,corevalue,cz,care,"Before getting off the car, Susan ran to the child's car and saw that the child was still breathing steadily, and then she got off the car with confidence.",BM_CV
当地的老乡给我们煮了姜汤,corevalue,cz,care,The local folks cooked ginger soup for us,BM_CV
西安的哥剡小朋热衷公益，每周驾车前往渭南，为一所特教机构的孩子免费教推拿。,corevalue,cz,care,A kid from Xi'an Geshan is passionate about charity and drives to Weinan every week to teach massage to children in a special education institution for free.,BM_CV
张纪清家境并不富裕，退休后月收入不足千元。他经常把儿女们孝敬的养老钱和老伴的部分退休金也都用于捐献。,corevalue,cz,care,"Zhang Jiqing's family is not wealthy, and his monthly income after retirement is less than 1,000 yuan. He often uses his children's filial pension money and part of his wife's pension as donations.",BM_CV
一辆拉运水果的三轮摩托车由于车重坡陡无法起步，为了尽快将因交通事故管制而滞留在现场的车辆分流疏导，杨小卫积极与现场同事及群众帮助推移拉运水果的三轮摩托车，但推行数米之后该车仍然无法起步。,corevalue,cz,care,"A three-wheeled motorcycle transporting fruit could not start due to the heavy weight of the vehicle and the steep slope. In order to divert the vehicles stranded at the scene due to traffic accident control as soon as possible, Yang Xiaowei actively worked with colleagues and the public to help move the three-wheeled motorcycle transporting fruit. The car, but after pushing it for several meters, the car still failed to start.",BM_CV
武伟勇得知情况后，主动找到尤加，耐心细致地做思想工作，而后还经常看望他,corevalue,cz,care,"After Wu Weiyong learned about the situation, he took the initiative to find Yujia, patiently and meticulously did ideological work, and then visited him often",BM_CV
每次回老家，他都带着礼物去看望村里的孤寡老人。,corevalue,cz,care,"Every time he returns to his hometown, he brings gifts to visit the lonely elderly people in the village.",BM_CV
他决定端起相机，到偏僻贫穷的农村、到交通不便的大山深处，为那些普普通通的老百姓免费拍摄全家福,corevalue,cz,care,He decided to pick up his camera and go to remote and poor rural areas and deep into the mountains with inconvenient transportation to take free family portraits for ordinary people.,BM_CV
赵雪红还积极解决所联系的党员和群众遇到的困难，帮助他们脱贫致富，并且充分发挥党员服务群众的模范作用，热心参加公益事业，积极帮助困难群众。,corevalue,cz,care,"Zhao Xuehong also actively solves the difficulties encountered by party members and the masses with whom she contacts, helping them get rid of poverty and become rich. She also gives full play to the exemplary role of party members in serving the masses, enthusiastically participates in public welfare undertakings, and actively helps people in need.",BM_CV
该男子对刑医生一顿暴打,corevalue,cz,care,The man beat Doctor Xing violently,BM_CV
特困户崔海兵危房改造缺钱，单守杰得知后立马送去3000元。,corevalue,cz,care,"Cui Haibing, an extremely poor household, was short of money to renovate his dilapidated house. Shan Shoujie immediately sent 3,000 yuan after learning about it.",BM_CV
摩托车上，一名女子一边辱骂倒地女童，一边用摩托车前轮碾压其双腿,corevalue,cz,care,"On a motorcycle, a woman insulted a girl who fell on the ground and crushed her legs with the front wheel of the motorcycle.",BM_CV
刘因对民警进行踢踹并将民警手部咬伤，,corevalue,cz,care,Liu Yin kicked the policeman and bit him on the hand.,BM_CV
男子突然从行李袋中抽出长刀跑到广场，见人就砍,corevalue,cz,care,"The man suddenly took out a long knife from his luggage bag and ran to the square, slashing everyone he saw.",BM_CV
河南郑州有一男子在街上持斧砍人。,corevalue,cz,care,"In Zhengzhou, Henan, a man stabbed people with an ax on the street.",BM_CV
以后逢年过节，他将继续以志愿者的身份陪同李可探望老人，他与独居老人的情谊不会断。,corevalue,cz,care,"During future holidays, he will continue to accompany Li Ke to visit the elderly as a volunteer. His friendship with the elderly living alone will not be broken.",BM_CV
每天下班后，他就匆匆赶到医院，悉心地帮妻子擦洗、按摩，并帮助妻子进行康复训练,corevalue,cz,care,"Every day after get off work, he hurried to the hospital, carefully scrubbed and massaged his wife, and helped her with rehabilitation training.",BM_CV
成都一对医生夫妻出门吃饭偶遇路人大姐突发哮喘，情况危急之时，妻子立即跪在地上对患者实施了10分钟的抢救措施，把路人从鬼门关拉了回来……,corevalue,cz,care,"A doctor and his wife in Chengdu met a passerby who had an asthma attack when they went out to eat. When the situation was critical, the wife immediately knelt on the ground and performed rescue measures on the patient for 10 minutes, pulling the passerby back from the gate of hell...",BM_CV
该男子满嘴污言秽语，还出现了动手抢手机、将人强行推出车外的暴力行为,corevalue,cz,care,"The man was full of obscenities, and also acted violently by grabbing mobile phones and forcing people out of the car.",BM_CV
黄小礼带着小孩在新余市北湖公园散步，当他行至公园南侧时，突然听到有人落水呼救，于是他一个箭步冲向湖边，迅速脱下衣服，完全不顾自己刚做完胸腔积液手术正处在康复期的危险，纵身跳入冰冷刺骨的湖水中救人,corevalue,cz,care,"Huang Xiaoli took his child for a walk in Beihu Park in Xinyu City. When he reached the south side of the park, he suddenly heard someone falling into the water and calling for help. So he rushed to the lake and quickly took off his clothes, completely ignoring that he had just had pleural effusion. He was in danger of recovering from surgery and jumped into the freezing cold lake to save someone.",BM_CV
湖南13岁少年锤杀父母,corevalue,cz,care,Hunan 13-year-old boy kills parents,BM_CV
为满足老年居民的爱好，他还自费购买DVD戏曲片为他们播放,corevalue,cz,care,"In order to satisfy the hobbies of elderly residents, he also purchased DVD opera films at his own expense to play for them.",BM_CV
蔡松松纵身跳进了冰冷的水库，在耗尽最后一丝力气救起两名儿童后英勇牺牲。,corevalue,cz,care,Cai Songsong jumped into the icy reservoir and died heroically after exhausting his last strength to rescue two children.,BM_CV
为了帮助张永忠一家，杨荣经过近4个月的努力，帮助张永忠在市区开设了两家惠民永忠按摩诊所。,corevalue,cz,care,"In order to help Zhang Yongzhong's family, Yang Rong helped Zhang Yongzhong open two Huimin Yongzhong massage clinics in the urban area after nearly four months of hard work.",BM_CV
他急忙脱掉衣服，跳入水中救命，在共同努力下，已经失去知觉的妇女终于被拖上岸。,corevalue,cz,care,"He hurriedly took off his clothes and jumped into the water to save his life. With joint efforts, the unconscious woman was finally dragged ashore.",BM_CV
他来到陕西省宁陕县火地塘建胶合板厂，为响应国家下达的封山育林号召，他在生产规模红火时将厂子关闭,corevalue,cz,care,"He came to Huoditang, Ningshan County, Shaanxi Province to build a plywood factory. In response to the country's call for mountain closures to cultivate forests, he closed the factory when the production scale was booming.",BM_CV
袁萌为学校免费送去防治流行病的药品,corevalue,cz,care,Yuan Meng delivers free medicines to prevent and treat epidemics to schools,BM_CV
他不顾危险拉开变形的车门，救出被困车中的夫妇。,corevalue,cz,care,"Regardless of the danger, he opened the deformed car door and rescued the couple trapped in the car.",BM_CV
